"country";"truckClass";"truckTechnology";"vehicleParameterScenario";"period";"paperScen";"parameter";"unit";"value"
"NL";"Rigid";"BET small battery";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-27311,6569775378
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Current policies";"Resale value";"EUR/veh";-25224,1364367766
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Removed policies";"Resale value";"EUR/veh";-25224,1364367766
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Resale value";"EUR/veh";-23246,7983901022
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-25224,1364367766
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Resale value";"EUR/veh";0
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-25224,1364367766
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-25224,1364367766
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-25224,1364367766
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-25224,1364367766
"NL";"Rigid";"BET small battery";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-25224,1364367766
"NL";"Tractor-trailer";"BET small battery";"HC_LTM";2035;"Current policies";"Resale value";"EUR/veh";-21178,0933432065
"NL";"Tractor-trailer";"BET small battery";"HC_LTM";2035;"Removed policies";"Resale value";"EUR/veh";-21178,0933432065
"NL";"Tractor-trailer";"BET small battery";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-21178,0933432065
"NL";"Tractor-trailer";"BET small battery";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-21178,0933432065
"NL";"Tractor-trailer";"BET small battery";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-21178,0933432065
"NL";"Tractor-trailer";"BET small battery";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-21178,0933432065
"NL";"Tractor-trailer";"BET small battery";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-21178,0933432065
"NL";"Tractor-trailer";"BET small battery";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-21178,0933432065
"NL";"Tractor-trailer";"BET small battery";"LC_HTM";2035;"Current policies";"Resale value";"EUR/veh";-30174,8704086684
"NL";"Tractor-trailer";"BET small battery";"LC_HTM";2035;"Removed policies";"Resale value";"EUR/veh";-30174,8704086684
"NL";"Tractor-trailer";"BET small battery";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-30174,8704086684
"NL";"Tractor-trailer";"BET small battery";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-30174,8704086684
"NL";"Tractor-trailer";"BET small battery";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-30174,8704086684
"NL";"Tractor-trailer";"BET small battery";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-30174,8704086684
"NL";"Tractor-trailer";"BET small battery";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-30174,8704086684
"NL";"Tractor-trailer";"BET small battery";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-30174,8704086684
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Current policies";"Resale value";"EUR/veh";-27916,8742689658
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Removed policies";"Resale value";"EUR/veh";-27916,8742689658
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Resale value";"EUR/veh";-26080,8951115351
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-27916,8742689658
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Resale value";"EUR/veh";0
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-27916,8742689658
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-27916,8742689658
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-27916,8742689658
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-27916,8742689658
"NL";"Tractor-trailer";"BET small battery";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-27916,8742689658
"NL";"Rigid";"FCET";"HC_LTM";2035;"Current policies";"Resale value";"EUR/veh";-19759,9312646856
"NL";"Rigid";"FCET";"HC_LTM";2035;"Removed policies";"Resale value";"EUR/veh";-19759,9312646856
"NL";"Rigid";"FCET";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-19759,9312646856
"NL";"Rigid";"FCET";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-19759,9312646856
"NL";"Rigid";"FCET";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-19759,9312646856
"NL";"Rigid";"FCET";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-19759,9312646856
"NL";"Rigid";"FCET";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-19759,9312646856
"NL";"Rigid";"FCET";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-19759,9312646856
"NL";"Rigid";"FCET";"LC_HTM";2035;"Current policies";"Resale value";"EUR/veh";-29353,9226231678
"NL";"Rigid";"FCET";"LC_HTM";2035;"Removed policies";"Resale value";"EUR/veh";-29353,9226231678
"NL";"Rigid";"FCET";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-29353,9226231678
"NL";"Rigid";"FCET";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-29353,9226231678
"NL";"Rigid";"FCET";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-29353,9226231678
"NL";"Rigid";"FCET";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-29353,9226231678
"NL";"Rigid";"FCET";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-29353,9226231678
"NL";"Rigid";"FCET";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-29353,9226231678
"NL";"Rigid";"FCET";"MC_MTM";2035;"Current policies";"Resale value";"EUR/veh";-26927,8663449727
"NL";"Rigid";"FCET";"MC_MTM";2035;"Removed policies";"Resale value";"EUR/veh";-26927,8663449727
"NL";"Rigid";"FCET";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Resale value";"EUR/veh";-24816,9716955904
"NL";"Rigid";"FCET";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-26927,8663449727
"NL";"Rigid";"FCET";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Resale value";"EUR/veh";0
"NL";"Rigid";"FCET";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-26927,8663449727
"NL";"Rigid";"FCET";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-26927,8663449727
"NL";"Rigid";"FCET";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-26927,8663449727
"NL";"Rigid";"FCET";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-26927,8663449727
"NL";"Rigid";"FCET";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-26927,8663449727
"NL";"Tractor-trailer";"FCET";"HC_LTM";2035;"Current policies";"Resale value";"EUR/veh";-24059,486032925
"NL";"Tractor-trailer";"FCET";"HC_LTM";2035;"Removed policies";"Resale value";"EUR/veh";-24059,486032925
"NL";"Tractor-trailer";"FCET";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-24059,486032925
"NL";"Tractor-trailer";"FCET";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-24059,486032925
"NL";"Tractor-trailer";"FCET";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-24059,486032925
"NL";"Tractor-trailer";"FCET";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-24059,486032925
"NL";"Tractor-trailer";"FCET";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-24059,486032925
"NL";"Tractor-trailer";"FCET";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-24059,486032925
"NL";"Tractor-trailer";"FCET";"LC_HTM";2035;"Current policies";"Resale value";"EUR/veh";-34395,7295625068
"NL";"Tractor-trailer";"FCET";"LC_HTM";2035;"Removed policies";"Resale value";"EUR/veh";-34395,7295625068
"NL";"Tractor-trailer";"FCET";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-34395,7295625068
"NL";"Tractor-trailer";"FCET";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-34395,7295625068
"NL";"Tractor-trailer";"FCET";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-34395,7295625068
"NL";"Tractor-trailer";"FCET";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-34395,7295625068
"NL";"Tractor-trailer";"FCET";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-34395,7295625068
"NL";"Tractor-trailer";"FCET";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-34395,7295625068
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Current policies";"Resale value";"EUR/veh";-31952,5867913429
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Removed policies";"Resale value";"EUR/veh";-31952,5867913429
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Resale value";"EUR/veh";-29851,1952526736
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-31952,5867913429
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Resale value";"EUR/veh";0
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-31952,5867913429
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-31952,5867913429
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-31952,5867913429
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-31952,5867913429
"NL";"Tractor-trailer";"FCET";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-31952,5867913429
"NL";"Rigid";"ICET";"HC_LTM";2035;"Current policies";"Resale value";"EUR/veh";-19748,9931663944
"NL";"Rigid";"ICET";"HC_LTM";2035;"Removed policies";"Resale value";"EUR/veh";-19748,9931663944
"NL";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-19748,9931663944
"NL";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-19748,9931663944
"NL";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-19748,9931663944
"NL";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-19748,9931663944
"NL";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-19748,9931663944
"NL";"Rigid";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-19748,9931663944
"NL";"Rigid";"ICET";"LC_HTM";2035;"Current policies";"Resale value";"EUR/veh";-18588,6149586501
"NL";"Rigid";"ICET";"LC_HTM";2035;"Removed policies";"Resale value";"EUR/veh";-18588,6149586501
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-18588,6149586501
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-18588,6149586501
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-18588,6149586501
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-18588,6149586501
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-18588,6149586501
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-18588,6149586501
"NL";"Rigid";"ICET";"MC_MTM";2035;"Current policies";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Rigid";"ICET";"MC_MTM";2035;"Removed policies";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-19168,8040625222
"NL";"Tractor-trailer";"ICET";"HC_LTM";2035;"Current policies";"Resale value";"EUR/veh";-22396,2575263988
"NL";"Tractor-trailer";"ICET";"HC_LTM";2035;"Removed policies";"Resale value";"EUR/veh";-22396,2575263988
"NL";"Tractor-trailer";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-22396,2575263988
"NL";"Tractor-trailer";"ICET";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-22396,2575263988
"NL";"Tractor-trailer";"ICET";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-22396,2575263988
"NL";"Tractor-trailer";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-22396,2575263988
"NL";"Tractor-trailer";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-22396,2575263988
"NL";"Tractor-trailer";"ICET";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-22396,2575263988
"NL";"Tractor-trailer";"ICET";"LC_HTM";2035;"Current policies";"Resale value";"EUR/veh";-20807,9898545487
"NL";"Tractor-trailer";"ICET";"LC_HTM";2035;"Removed policies";"Resale value";"EUR/veh";-20807,9898545487
"NL";"Tractor-trailer";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-20807,9898545487
"NL";"Tractor-trailer";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-20807,9898545487
"NL";"Tractor-trailer";"ICET";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-20807,9898545487
"NL";"Tractor-trailer";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-20807,9898545487
"NL";"Tractor-trailer";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-20807,9898545487
"NL";"Tractor-trailer";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-20807,9898545487
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Current policies";"Resale value";"EUR/veh";-21602,1236904737
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Removed policies";"Resale value";"EUR/veh";-21602,1236904737
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Resale value";"EUR/veh";-21602,1236904737
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-21602,1236904737
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Resale value";"EUR/veh";-21602,1236904737
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-21602,1236904737
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-21602,1236904737
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-21602,1236904737
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-21602,1236904737
"NL";"Tractor-trailer";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-21602,1236904737
"PL";"Rigid";"BET large battery";"HC_LTM";2035;"Current policies";"Resale value";"EUR/veh";-22497,0663621433
"PL";"Rigid";"BET large battery";"HC_LTM";2035;"Removed policies";"Resale value";"EUR/veh";-22497,0663621433
"PL";"Rigid";"BET large battery";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-22497,0663621433
"PL";"Rigid";"BET large battery";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-22497,0663621433
"PL";"Rigid";"BET large battery";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-22497,0663621433
"PL";"Rigid";"BET large battery";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-22497,0663621433
"PL";"Rigid";"BET large battery";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-22497,0663621433
"PL";"Rigid";"BET large battery";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-22497,0663621433
"PL";"Rigid";"BET large battery";"LC_HTM";2035;"Current policies";"Resale value";"EUR/veh";-32439,4235336652
"PL";"Rigid";"BET large battery";"LC_HTM";2035;"Removed policies";"Resale value";"EUR/veh";-32439,4235336652
"PL";"Rigid";"BET large battery";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-32439,4235336652
"PL";"Rigid";"BET large battery";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-32439,4235336652
"PL";"Rigid";"BET large battery";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-32439,4235336652
"PL";"Rigid";"BET large battery";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-32439,4235336652
"PL";"Rigid";"BET large battery";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-32439,4235336652
"PL";"Rigid";"BET large battery";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-32439,4235336652
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Current policies";"Resale value";"EUR/veh";-29777,2394995449
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Removed policies";"Resale value";"EUR/veh";-29777,2394995449
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Resale value";"EUR/veh";-27442,9804562286
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-29777,2394995449
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Resale value";"EUR/veh";0
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-29777,2394995449
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-29777,2394995449
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-29777,2394995449
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-29777,2394995449
"PL";"Rigid";"BET large battery";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-29777,2394995449
"PL";"Tractor-trailer";"BET large battery";"HC_LTM";2035;"Current policies";"Resale value";"EUR/veh";-25551,6358186721
"PL";"Tractor-trailer";"BET large battery";"HC_LTM";2035;"Removed policies";"Resale value";"EUR/veh";-25551,6358186721
"PL";"Tractor-trailer";"BET large battery";"HC_LTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-25551,6358186721
"PL";"Tractor-trailer";"BET large battery";"HC_LTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-25551,6358186721
"PL";"Tractor-trailer";"BET large battery";"HC_LTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-25551,6358186721
"PL";"Tractor-trailer";"BET large battery";"HC_LTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-25551,6358186721
"PL";"Tractor-trailer";"BET large battery";"HC_LTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-25551,6358186721
"PL";"Tractor-trailer";"BET large battery";"HC_LTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-25551,6358186721
"PL";"Tractor-trailer";"BET large battery";"LC_HTM";2035;"Current policies";"Resale value";"EUR/veh";-36177,0095723836
"PL";"Tractor-trailer";"BET large battery";"LC_HTM";2035;"Removed policies";"Resale value";"EUR/veh";-36177,0095723836
"PL";"Tractor-trailer";"BET large battery";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-36177,0095723836
"PL";"Tractor-trailer";"BET large battery";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-36177,0095723836
"PL";"Tractor-trailer";"BET large battery";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-36177,0095723836
"PL";"Tractor-trailer";"BET large battery";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-36177,0095723836
"PL";"Tractor-trailer";"BET large battery";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-36177,0095723836
"PL";"Tractor-trailer";"BET large battery";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-36177,0095723836
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Current policies";"Resale value";"EUR/veh";-33525,7281044134
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Removed policies";"Resale value";"EUR/veh";-33525,7281044134
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Resale value";"EUR/veh";-31320,8774666106
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Resale value";"EUR/veh";-33525,7281044134
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Resale value";"EUR/veh";0
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Resale value";"EUR/veh";-33525,7281044134
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-33525,7281044134
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Resale value";"EUR/veh";-33525,7281044134
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Resale value";"EUR/veh";-33525,7281044134
"PL";"Tractor-trailer";"BET large battery";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Resale value";"EUR/veh";-33525,7281044134
