"country";"energyCarrierParameterScenario";"period";"value";"paperScen";"energyCarrier";"parameter";"unit"
"NL";"BAU";2045;0,196;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"PL";"BAU";2045;0,196;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"UK";"BAU";2045;0,196;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"BAU";2050;0,152;"Removed policies";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"BAU";2050;0,152;"Removed policies";"Diesel bio";"Wholesale";"EUR/kWh"
"ES";"BAU";2050;0,152;"Removed policies";"Diesel bio";"Wholesale";"EUR/kWh"
"IT";"BAU";2050;0,152;"Removed policies";"Diesel bio";"Wholesale";"EUR/kWh"
"NL";"BAU";2050;0,152;"Removed policies";"Diesel bio";"Wholesale";"EUR/kWh"
"PL";"BAU";2050;0,152;"Removed policies";"Diesel bio";"Wholesale";"EUR/kWh"
"UK";"BAU";2050;0,152;"Removed policies";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"BAU";2050;0,175;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"ES";"BAU";2050;0,175;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"BAU";2050;0,175;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"IT";"BAU";2050;0,175;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"NL";"BAU";2050;0,175;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"PL";"BAU";2050;0,175;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"UK";"BAU";2050;0,175;"Removed policies";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2030;0,106;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2030;0,106;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"ES";"PROG";2030;0,106;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"IT";"PROG";2030;0,106;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"NL";"PROG";2030;0,106;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"PL";"PROG";2030;0,106;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"UK";"PROG";2030;0,106;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2030;0,244;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"ES";"PROG";2030;0,244;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2030;0,244;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"IT";"PROG";2030;0,244;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"NL";"PROG";2030;0,244;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"PL";"PROG";2030;0,244;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"UK";"PROG";2030;0,244;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2035;0,119;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2035;0,119;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"ES";"PROG";2035;0,119;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"IT";"PROG";2035;0,119;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"NL";"PROG";2035;0,119;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"PL";"PROG";2035;0,119;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"UK";"PROG";2035;0,119;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2035;0,215;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"ES";"PROG";2035;0,215;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2035;0,215;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"IT";"PROG";2035;0,215;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"NL";"PROG";2035;0,215;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"PL";"PROG";2035;0,215;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"UK";"PROG";2035;0,215;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2040;0,131;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2040;0,131;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"ES";"PROG";2040;0,131;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"IT";"PROG";2040;0,131;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"NL";"PROG";2040;0,131;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"PL";"PROG";2040;0,131;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"UK";"PROG";2040;0,131;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2040;0,186;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"ES";"PROG";2040;0,186;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2040;0,186;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"IT";"PROG";2040;0,186;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"NL";"PROG";2040;0,186;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"PL";"PROG";2040;0,186;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"UK";"PROG";2040;0,186;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2045;0,142;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2045;0,142;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"ES";"PROG";2045;0,142;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"IT";"PROG";2045;0,142;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"NL";"PROG";2045;0,142;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"PL";"PROG";2045;0,142;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"UK";"PROG";2045;0,142;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2045;0,156;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"ES";"PROG";2045;0,156;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2045;0,156;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"IT";"PROG";2045;0,156;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"NL";"PROG";2045;0,156;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"PL";"PROG";2045;0,156;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"UK";"PROG";2045;0,156;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2050;0,151;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2050;0,151;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"ES";"PROG";2050;0,151;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"IT";"PROG";2050;0,151;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"NL";"PROG";2050;0,151;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"PL";"PROG";2050;0,151;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"UK";"PROG";2050;0,151;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel bio";"Wholesale";"EUR/kWh"
"DE";"PROG";2050;0,127;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"ES";"PROG";2050;0,127;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"PROG";2050;0,127;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"IT";"PROG";2050;0,127;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"NL";"PROG";2050;0,127;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"PL";"PROG";2050;0,127;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"UK";"PROG";2050;0,127;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel syn";"Wholesale";"EUR/kWh"
"FR";"BAU";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"FR";"PROG";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"DE";"BAU";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"DE";"PROG";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"ES";"BAU";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"ES";"PROG";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"IT";"BAU";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"IT";"PROG";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"NL";"BAU";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"NL";"PROG";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"PL";"BAU";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"PL";"PROG";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"UK";"BAU";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"UK";"PROG";2030;0,063;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"FR";"BAU";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"FR";"PROG";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"DE";"BAU";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"DE";"PROG";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"ES";"BAU";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"ES";"PROG";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"IT";"BAU";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"IT";"PROG";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"NL";"BAU";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"NL";"PROG";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"PL";"BAU";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"PL";"PROG";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"UK";"BAU";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"UK";"PROG";2035;0,066;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"FR";"BAU";2040;0,069;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"FR";"PROG";2040;0,069;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"DE";"BAU";2040;0,069;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"DE";"PROG";2040;0,069;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"ES";"BAU";2040;0,069;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
"ES";"PROG";2040;0,069;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel fossil";"Wholesale";"EUR/kWh"
