"country","energyCarrierParameterScenario","period","value","paperScen","energyCarrier","parameter","unit"
"DE","BAU",2040,0.071,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2040,0.071,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2040,0.071,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2040,0.071,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2040,0.071,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2040,0.071,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2040,0.071,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2045,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2045,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2045,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2045,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2045,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2045,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2045,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2050,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2050,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2050,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2050,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2050,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2050,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2050,0.07,"Sensitivity | Current Policies | Urban depot-only charging","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2030,0.06364,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2030,0.06364,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2030,0.06364,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2030,0.06364,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2030,0.06364,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2030,0.06364,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2030,0.06364,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2035,0.05434,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2035,0.05434,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2035,0.05434,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2035,0.05434,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2035,0.05434,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2035,0.05434,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2035,0.05434,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2040,0.0497,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2040,0.0497,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2040,0.0497,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2040,0.0497,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2040,0.0497,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2040,0.0497,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2040,0.0497,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2045,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2045,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2045,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2045,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2045,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2045,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2045,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2050,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2050,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2050,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2050,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2050,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2050,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2050,0.049,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2030,0.086,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2030,0.086,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2030,0.086,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2030,0.086,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2030,0.086,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2030,0.086,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2030,0.086,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2035,0.076,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2035,0.076,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2035,0.076,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2035,0.076,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2035,0.076,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2035,0.076,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2035,0.076,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2040,0.071,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2040,0.071,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2040,0.071,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2040,0.071,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2040,0.071,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2040,0.071,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2040,0.071,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2045,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2045,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2045,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2045,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2045,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2045,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2045,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2050,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2050,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2050,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2050,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2050,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2050,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2050,0.07,"Sensitivity | Current Policies | Removed CO2 price","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2030,0.06364,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2030,0.06364,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2030,0.06364,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2030,0.06364,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2030,0.06364,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2030,0.06364,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2030,0.06364,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2035,0.05434,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2035,0.05434,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2035,0.05434,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2035,0.05434,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2035,0.05434,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2035,0.05434,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2035,0.05434,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2040,0.0497,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2040,0.0497,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2040,0.0497,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2040,0.0497,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2040,0.0497,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2040,0.0497,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2040,0.0497,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2045,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2045,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2045,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2045,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2045,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2045,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2045,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"DE","PROG",2050,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"ES","PROG",2050,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"FR","PROG",2050,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"IT","PROG",2050,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"NL","PROG",2050,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"PL","PROG",2050,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"UK","PROG",2050,0.049,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2030,0.086,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2030,0.086,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2030,0.086,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2030,0.086,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2030,0.086,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2030,0.086,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2030,0.086,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2035,0.076,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2035,0.076,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2035,0.076,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2035,0.076,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"NL","BAU",2035,0.076,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"PL","BAU",2035,0.076,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"UK","BAU",2035,0.076,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"DE","BAU",2040,0.071,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"ES","BAU",2040,0.071,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"FR","BAU",2040,0.071,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
"IT","BAU",2040,0.071,"Sensitivity | Removed policies except for bio/syn fuel mandates","Mixed charging","Wholesale","EUR/kWh"
