"category";"subCategory";"country";"parameter";"truckClass";"truckTechnology";"vehicleParameterScenario";"unit";"period";"value";"paperScen"
"CAPEX";"Component";"FR";"Power electronics costs";"Tractor-trailer";"FCET";"HC_LTM";"EUR/kW";2045;22;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"Component";"IT";"Power electronics costs";"Rigid";"FCET";"HC_LTM";"EUR/kW";2045;22;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"Component";"IT";"Power electronics costs";"Tractor-trailer";"FCET";"HC_LTM";"EUR/kW";2045;22;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"Component";"NL";"Power electronics costs";"Rigid";"FCET";"HC_LTM";"EUR/kW";2045;22;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"Component";"NL";"Power electronics costs";"Tractor-trailer";"FCET";"HC_LTM";"EUR/kW";2045;22;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"Component";"PL";"Power electronics costs";"Rigid";"FCET";"HC_LTM";"EUR/kW";2045;22;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"Component";"PL";"Power electronics costs";"Tractor-trailer";"FCET";"HC_LTM";"EUR/kW";2045;22;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"Component";"UK";"Power electronics costs";"Rigid";"FCET";"HC_LTM";"EUR/kW";2045;22;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"Component";"UK";"Power electronics costs";"Tractor-trailer";"FCET";"HC_LTM";"EUR/kW";2045;22;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Rigid";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Tractor-trailer";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Rigid";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Tractor-trailer";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Rigid";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Tractor-trailer";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Rigid";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Tractor-trailer";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Rigid";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Tractor-trailer";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Rigid";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Tractor-trailer";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Rigid";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Tractor-trailer";"FCET";"LC_HTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Rigid";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Tractor-trailer";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Rigid";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Tractor-trailer";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Rigid";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Tractor-trailer";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Rigid";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Tractor-trailer";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Rigid";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Tractor-trailer";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Rigid";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Tractor-trailer";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Rigid";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Tractor-trailer";"FCET";"MC_MTM";"%";2045;1,27;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Rigid";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"DE";"Mark-Up and Profit";"Tractor-trailer";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Rigid";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"ES";"Mark-Up and Profit";"Tractor-trailer";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Rigid";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"FR";"Mark-Up and Profit";"Tractor-trailer";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Rigid";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"IT";"Mark-Up and Profit";"Tractor-trailer";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Rigid";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"NL";"Mark-Up and Profit";"Tractor-trailer";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Rigid";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"PL";"Mark-Up and Profit";"Tractor-trailer";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Rigid";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"CAPEX";"General";"UK";"Mark-Up and Profit";"Tractor-trailer";"FCET";"HC_LTM";"%";2045;1,35;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"BET large battery";"LC_HTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"BET large battery";"LC_HTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"BET large battery";"MC_MTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"BET large battery";"MC_MTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"BET large battery";"HC_LTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"BET large battery";"HC_LTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"BET small battery";"LC_HTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"BET small battery";"LC_HTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"BET small battery";"MC_MTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"BET small battery";"MC_MTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"BET small battery";"HC_LTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"BET small battery";"HC_LTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"FCET";"LC_HTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"FCET";"LC_HTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"FCET";"MC_MTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"FCET";"MC_MTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"FCET";"HC_LTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"FCET";"HC_LTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"ICET";"LC_HTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"ICET";"LC_HTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"ICET";"MC_MTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"ICET";"MC_MTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Rigid";"ICET";"HC_LTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"DE";"Vehicle Tax";"Tractor-trailer";"ICET";"HC_LTM";"EUR/a";2045;929;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"BET large battery";"LC_HTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"BET large battery";"LC_HTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"BET large battery";"MC_MTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"BET large battery";"MC_MTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"BET large battery";"HC_LTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"BET large battery";"HC_LTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"BET small battery";"LC_HTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"BET small battery";"LC_HTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"BET small battery";"MC_MTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"BET small battery";"MC_MTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"BET small battery";"HC_LTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"BET small battery";"HC_LTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"FCET";"LC_HTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"FCET";"LC_HTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"FCET";"MC_MTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"FCET";"MC_MTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"FCET";"HC_LTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"FCET";"HC_LTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"ICET";"LC_HTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"ICET";"LC_HTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"ICET";"MC_MTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"ICET";"MC_MTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Rigid";"ICET";"HC_LTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"ES";"Vehicle Tax";"Tractor-trailer";"ICET";"HC_LTM";"EUR/a";2045;850;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"BET large battery";"LC_HTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"BET large battery";"LC_HTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"BET large battery";"MC_MTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"BET large battery";"MC_MTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"BET large battery";"HC_LTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"BET large battery";"HC_LTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"BET small battery";"LC_HTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"BET small battery";"LC_HTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"BET small battery";"MC_MTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"BET small battery";"MC_MTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"BET small battery";"HC_LTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"BET small battery";"HC_LTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"FCET";"LC_HTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"FCET";"LC_HTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"FCET";"MC_MTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"FCET";"MC_MTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"FCET";"HC_LTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"FCET";"HC_LTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"ICET";"LC_HTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"ICET";"LC_HTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Rigid";"ICET";"MC_MTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
"OPEX";"Taxes";"FR";"Vehicle Tax";"Tractor-trailer";"ICET";"MC_MTM";"EUR/a";2045;950;"Sensitivity | Current policies | Removed diesel efficiency gains"
